ID	Symbols	Sites	Effect	IGF1-DMSO-12hr	IGF1-DMSO-15min	IGF1-DMSO-24hr	IGF1-DMSO-2hr	IGF1-DMSO-30min	IGF1-DMSO-48hr	IGF1-DMSO-4hr	IGF1-DMSO-5min	IGF1-DMSO-60min	Serum-DMSO-12hr	Serum-DMSO-15min	Serum-DMSO-24hr	Serum-DMSO-2hr	Serum-DMSO-30min	Serum-DMSO-48hr	Serum-DMSO-4hr	Serum-DMSO-5min	Serum-DMSO-60min
PI3K-p85	PIK3R1			1.07826365741806	1.1157949006836	1.1310955122045	1.2383597434083	1.10029287470667	1.13630679166492	1.13811991576458	1.12093200203613	1.1933727884107	1.08238353181125	1.18029370880568	1.09633689047762	1.00652214114464	1.13272885703799	1.13026499627479	1.1444931405374	1.1958964870329	1.18817641616225
PKCa	PRKCA			0.108498000109643	0.106033806282426	0.119032877934503	0.115487545048638	0.120536705990204	0.126436601696939	0.120494910876272	0.117016599722653	0.117838972797733	0.095717965807453	0.133903172666915	0.109433627803156	0.105617746241072	0.12285246577424	0.125568044516266	0.107998727666051	0.120801114154353	0.082845813518601
PKCapS657	PRKCA	S657	a	0.216266020217641	0.191274571104483	0.220443674109431	0.233103423046724	0.204147758149454	0.23056513452588	0.222568340171736	0.22493016741332	0.200621081021079	0.182963994865734	0.233235278167908	0.227287181920764	0.176720182590956	0.239300186848551	0.22183534669092	0.23321603535688	0.244301940624281	0.194887392387431
PR	PGR			0.351867527736136	0.283863047862858	0.432507992362814	0.348245630242665	0.298393740632573	0.622189959510279	0.367073821864329	0.333434173719019	0.322134293157278	0.176298342044865	0.250887899270496	0.176378847670003	0.197457221873981	0.23477221141441	0.184934990440525	0.257647691313234	0.237848959780947	0.174049104238402
PRAS40_pT246	AKT1S1	T246	i	2.26994334259317	2.22980941966477	2.44044342101577	2.52759945742913	2.33433796745426	2.27333955818212	2.37601264875263	1.92308356852307	2.57278464924268	1.94752367620819	1.38355481295374	2.10410305433605	2.18764120409139	1.75764283580659	1.81202666969996	2.12782096457439	1.25543192532594	2.2560569653894
PTEN	PTEN			1.04877263482383	1.06793683012033	1.13441469941174	1.02938305931075	1.12753459256583	1.21336895705883	1.03712593901418	1.07446197729053	1.04295879311686	1.07006314278331	1.1906656253626	1.13715217747838	1.10489274847148	1.21301662416936	1.17442235928347	1.07103142838045	1.10114759872022	1.15786594906361
Patched	PTCH1			0.357556113668547	0.506743417370175	0.42074932256388	0.36424299398916	0.489134650592997	0.378624001611468	0.432290222920316	0.438424770107475	0.486232061048516	0.478328786131635	0.429017784046253	0.473532460468638	0.514533389780268	0.381864462460751	0.390046315042934	0.327518556751744	0.374242082487357	0.490708556894466
Paxillin	PXN			1.6232717213833	1.45054201537326	1.44911400446082	1.57625349261235	1.52045459253915	1.39963701209105	1.50638801658385	1.47603800058595	1.5089005794424	1.96950470897366	1.62231481955214	1.82761091440192	1.66717940454048	1.54989475315571	1.89110546003639	1.59358293146889	1.72828359420556	1.93570935324302
Rab11	RAB11A			0.260974362969462	0.247539344717513	0.245332339237093	0.254670587165228	0.241278500501508	0.267924043384757	0.242855034136341	0.253237710935723	0.238729926945757	0.236090332891462	0.261241427177032	0.239059989008648	0.240833836058578	0.253449184226392	0.242569256498408	0.245933496091879	0.259317184771694	0.247348668970012
Rab25	RAB25			0.346320224870642	0.319908067955194	0.326815653673598	0.334256233019228	0.308003062682064	0.328160109380722	0.3403755726012	0.344268913115756	0.32327747303821	0.293313380529741	0.306937382664125	0.321602017343526	0.308380790073759	0.345184572609137	0.342354260210515	0.328639726261735	0.3369247376565	0.305343274799479
Rad50	RAD50			0.57195022583144	0.631258777017109	0.49204750453361	0.582628242220247	0.777897911559448	0.548976012399784	0.540404169654435	0.66396240527227	0.625188865560321	0.603695007498021	0.573149526640846	0.62327722227065	0.754446591912181	0.602333440624904	0.53110237401047	0.521981695447489	0.541251905444439	0.671885991975212
Rad51	RAD51			1.00095612136451	0.9391544839982	0.94577757155863	0.92083019842999	0.950631467248577	0.938118035149935	0.90817123565463	0.847611659966877	1.04958305792759	0.941162719045376	0.870478420235563	1.06559800120379	0.947525931185054	0.884410313618647	0.8953303180486	0.82453133788875	0.830022758688182	0.971384057010265
Rb	RB1			0.270783037606138	0.247009019419744	0.256030127344871	0.253038944508387	0.262264610961181	0.25449136110615	0.273201416216488	0.265284371183846	0.251019938787722	0.21215512003318	0.230060997712281	0.233383354706263	0.228209293641657	0.250952999226637	0.259733164200323	0.242947485232045	0.241105570071392	0.236489992087789
Rb_pS807_S811	RB1	S807|S811	i	2.98070092466701	2.4982291985661	3.38673383880605	3.03988369831107	2.83579602421578	2.87507183301662	3.10396639728389	2.50095771451914	2.64494096846801	3.20171030180759	2.58107828228756	3.46652937155383	2.89316413694762	2.53873305905913	3.36693154067702	2.93850093259984	2.31111394665863	2.76280075538805
S6_pS235_S236	RPS6	S235|S236	a	6.81454680683658	4.42690196906864	7.9772902232832	7.58690853506566	4.54543059934925	6.04848976134636	7.17970657071375	3.9565759026695	4.71446638325038	8.85593737659087	6.41418208327952	8.67385939724514	8.62243761496881	6.66382807236779	7.64912121507997	9.13703976637417	4.63306631650814	7.21316371808428
S6_pS240_S244	RPS6	S240|S244	a	1.35973348241752	1.51615299711427	1.46046258500891	1.41891447852904	1.46753846512457	1.29377389105341	1.60083832682921	1.34138065951805	1.79683496106797	1.73643399625908	1.72355306109208	1.97542956119409	2.61815420024174	1.84516050754232	1.85002052703719	1.5272426117531	1.21365554608726	1.77252270688627
Smac	DIABLO			0.899588894743588	0.999970391425824	0.736160953262672	0.96154780680823	1.04855994989748	0.733506267822281	0.896077997944785	0.964314404728905	0.968664940044186	0.91110469163345	0.944557917359775	0.939263365530137	1.00203458003526	0.837570874593376	0.943145222924696	0.875021402046294	0.856283348522115	1.05302301046538
Smad1	SMAD1			0.540216003189547	0.511008855722277	0.501924798467708	0.533928877117114	0.515797916544602	0.497129480525683	0.526549874244249	0.547977749056798	0.508635592629967	0.483430836273708	0.512237911495122	0.544450493354193	0.566245892665032	0.538785230134047	0.509347592481246	0.540239595000444	0.518106665366631	0.524517397628293
Smad3	SMAD3			0.84693278365908	0.892278713630503	0.787845871998217	0.794034476192848	0.906427395138108	0.76360589737273	0.821393344282213	0.847571468114245	0.877961287540928	0.934368551955777	0.860995807662724	0.897888503975406	0.927355480776484	0.867909196657436	0.904738278890332	0.8583692885564	0.852241645518545	0.933110415485843
Smad4	SMAD4			0.116025754277521	0.106360857389028	0.119178390546804	0.116500395218821	0.105456556190992	0.107909872133388	0.113267839576971	0.113945896796044	0.107250898688885	0.107113303717654	0.105101978881176	0.114793341600075	0.093797549896041	0.109152136501037	0.105005898828908	0.110241343029818	0.112760563431897	0.095267317325875
Snail	SNAI1			1.0170478880153	0.509017786551098	0.773583218093818	0.990677271143362	0.663748828997894	0.898186129344312	0.874709154164854	0.701420273892769	0.524319799958914	0.623003432629866	0.497870403390429	0.576339233791192	0.32738369380507	0.64947937386081	0.738141618281889	0.614945035767055	0.559270686340213	0.785941670389938
Src	SRC			0.631922922524303	0.605262305234088	0.836928788420852	0.785396086942561	0.701631422249016	0.809372381807633	0.78309454824754	0.72076214664023	0.886880035551388	0.566567177754927	0.719460654081606	0.670394572601697	0.45235371394701	0.564006546137982	0.653296754782867	0.686704617286288	0.638884949035681	0.453561654987739
Src_pY416	SRC	Y416|Y419	a	0.09701327248007	0.101587120945773	0.089954466459959	0.084718642776144	0.082077137943013	0.074949770817703	0.094252408635111	0.099305374083398	0.077570007678598	0.07429218095558	0.08319320287306	0.06970113564289	0.082469565884268	0.083440569074338	0.090634383828026	0.086579566854932	0.079019022883455	0.080520861339421
Src_pY527	SRC	Y527|Y530	i	1.30993965853032	1.15470872033452	1.2806289239961	1.3280171458398	1.20737950060751	1.60838408510755	1.24421681546528	1.24421098175088	1.19120936457485	0.92593772666921	1.28956053036134	1.06432862154909	1.00808890602793	1.24164374550541	1.23537086045181	1.26947257243168	1.41160641436863	0.978116970098662
Stat3_pY705	STAT3	Y705	a	0.204044331555283	0.196093138918297	0.179737112921002	0.193301279239147	0.184847421584889	0.193043156908515	0.190347616160716	0.19213306633346	0.172628086406873	0.204394813749636	0.195977489210986	0.20091025420456	0.18833672455332	0.218300974467901	0.195085665867377	0.216706686276353	0.19272736700461	0.175449714497744
Stat5a	STAT5A			0.268356181296623	0.226317963367674	0.289503343819354	0.242609082973017	0.236155650400499	0.44386815516609	0.267320585331682	0.252222065922328	0.24150760713787	0.197021514976466	0.238494846453711	0.230628176877777	0.189483309918097	0.240151401054638	0.272957779441732	0.237675837994439	0.228365764148228	0.167123588095912
Stathmin-1	STMN1			0.338322198015093	0.332592313511252	0.287238760824607	0.345776927257244	0.326263410559925	0.319673426642341	0.314708626777308	0.296727225499217	0.323835909850932	0.263903246251907	0.300972715634334	0.309539461452459	0.311161173602472	0.267233299776323	0.273298971431151	0.295391229826863	0.297387981625442	0.277873809847174
Syk	SYK			0.796869005110676	0.607471430511562	0.744009819218861	0.786318931409551	0.676235737184667	0.814086426617205	0.807926308201535	0.791816751998123	0.644746226579266	0.568146459804465	0.742154984016569	0.591174123969048	0.518429361914907	0.748091086012473	0.742772068828163	0.73572813731138	0.783988983406539	0.543174361461808
TAZ_pS89	WWTR1	S89	i	0.369226221576565	0.755096246160626	0.355828103687598	0.355599090220688	0.76719017768068	0.473223190670468	0.48580048903106	0.558080115549719	0.76133714382339	0.623170532114772	0.610932639689523	0.802508881168961	0.878003958640984	0.568081092081092	0.54048887360841	0.340803345552007	0.372356051104166	0.716012642993401
TIGAR	TIGAR			0.534165577157814	0.550137649018899	0.467407528506916	0.528456269360733	0.56220264246148	0.557034731654898	0.510245833334319	0.548466302141997	0.497997121586697	0.591935131338096	0.554196044920389	0.60837659938895	0.603447002508411	0.531323162988636	0.542303289039505	0.538102047787228	0.533463780540798	0.548236538867069
TTF1	TTF1			0.148080557353675	0.167968090968494	0.152250188646884	0.142927217046518	0.167431248562867	0.154347363947129	0.14256984610391	0.145461575253203	0.156925502816064	0.141584298284952	0.133138664683599	0.157516058915639	0.167339853993643	0.124951744998708	0.148149752615065	0.1284917897251	0.139118237645961	0.158351477894419
Tau	MAPT			2.27649855172857	1.50311995450654	1.73430938217976	0.8293623209345	1.87312479622967	1.60457456980642	2.14116502531835	1.44165617221079	2.28084967857106	2.40247106975623	1.84482968045582	1.8365468397425	2.05550592936325	1.6547848729153	2.59033758926889	2.59120768716202	2.09378530032029	2.14555667909715
Tuberin	TSC2			1.67923655579565	1.24357270982115	1.7379245948928	1.7355138473746	1.48543943358674	1.79714353712256	1.74700665663162	1.55120695930186	1.38744357212496	1.18066751204025	1.61591247453934	1.53016424599825	1.1572309299013	1.68312478502862	1.78210837315402	1.75421339019703	1.85304150656934	1.0339632816371
VASP	VASP			0.807111190749327	0.785826996909844	0.770338997939708	0.87728947666264	0.803545453343485	0.866512509287593	0.796014628274841	0.80051434014952	0.784771215731839	0.748989797686247	0.827155570220372	0.837304544413389	0.911230952747015	0.829089840016908	0.720690984606153	0.809092520750248	0.830397912381661	0.92148946683664
VEGFR-2	KDR			1.66053079301276	1.11549196150623	1.83434103063724	1.60636098980969	1.24057983832036	1.85699186976381	1.47271820587722	1.21406586991094	1.38842620681105	1.65537401632745	1.49519016758411	1.50710688913039	1.63107695820626	1.79182894848567	1.25995490164149	1.6855916157249	1.69300261648941	1.79752761199829
XIAP	XIAP			1.05010927873054	1.03570784338877	1.08004914547181	1.05403997666714	1.04660190555598	1.05251214440462	1.0803573489091	1.08771613454668	1.10494440429343	1.07763615186527	1.06458621318374	1.07552346097247	1.04446636975327	0.975105340443686	1.09880368388286	1.0336282423683	0.99110617662608	0.987050721401534
XRCC1	XRCC1			0.194746075077008	0.203406751221405	0.194856747323922	0.193180006560127	0.191923636634536	0.187097455311587	0.187663771703037	0.189322754171171	0.187231263008862	0.170500107781143	0.182067723274098	0.187966532605688	0.19829711971448	0.197305685012255	0.182589598493122	0.187102128125625	0.192686508238312	0.198938854974177
YAP	YAP1			1.4005864725818	1.16447919431297	1.12815463250323	1.30942136995693	1.13521165762294	1.22269682634101	1.13464857442964	1.20728196754377	1.07646819050327	1.25409795664128	1.14522526951732	1.26091333807725	1.11038243280157	1.23686407774588	1.13939312034688	1.27545592637657	1.3453181438458	1.32517343342249
YAP_pS127	YAP1	S127	a	0.496282146872805	0.376690065427868	0.538737534767902	0.50731033554868	0.393967238375519	0.682760566634775	0.424205416239206	0.378271377555751	0.431420547624615	0.385124152701809	0.299121227545127	0.460323483641414	0.216910748996322	0.202658045922814	0.38406344259342	0.19114267474072	0.281523770920915	0.213736756088229
YB-1	YBX1			0.405558302284233	0.615282541555745	0.402070172686192	0.368129510621602	0.571162250650919	0.410813448192145	0.457822760659492	0.372982920323136	0.518346769566777	0.515929280233865	0.485095401988038	0.45561409971748	0.708855327039481	0.392386701715578	0.335012332289984	0.40954779078807	0.402246616223238	0.636050634698764
YB1_pS102	YBX1	S102	a	1.04688811968385	0.806822191246273	0.86429285261917	0.968201269680283	0.826707680222589	0.652949629761005	1.02483557116892	0.626266304658036	0.862955084077796	0.97770348363609	0.592056976034962	0.891199800223712	1.16971112790716	0.615913537522488	0.742672489542167	0.952611589769386	0.610860672395003	0.878937787001372
alpha-catenin	CTNNA1			0.378730873592082	0.378858536191029	0.554655949817886	0.486760039184417	0.255674160416471	0.456473456660387	0.559031783146266	0.365546495050726	0.249115985648353	0.337471357499189	0.297619665062117	0.385625689624995	0.278173270803885	0.405028733001417	0.490132988278548	0.445246512490589	0.407926254359112	0.334984634588221
b-Catenin	CTNNB1			2.50173622869121	3.16629947343053	2.73065554526882	2.96453797668751	3.04325730512333	3.1145749104009	3.25680086411617	2.87005892691303	3.34160343974818	2.28620040930201	3.20928262073036	2.36337191940266	2.99216312327287	3.21098000975459	2.68964078101082	2.58509960486902	2.85886757328822	3.0146681123554
c-Jun_pS73	JUN	S73	a	0.347670088273552	0.446107464154127	0.347028228316399	0.377111229991994	0.426381186550197	0.342718304239126	0.365854906808622	0.38097909032215	0.413333947531673	0.494334154754035	0.378667040137648	0.369054572841395	0.602042006598676	0.407178972652888	0.355757757836782	0.512253090793616	0.363411486148779	0.553438801310264
c-Kit	KIT			0.076318035122106	0.065603563123237	0.075926154450124	0.077701262505037	0.067163411320492	0.070378219300562	0.075762274330401	0.071751612373752	0.069767494265451	0.068066049965064	0.072844846609308	0.070933683560193	0.078953352036397	0.068574986793782	0.075115897585826	0.077400117042238	0.07286605292848	0.078288484160541
c-Met	MET			0.224828987700503	0.211208024435477	0.222722989454985	0.208138535166588	0.206670916506511	0.200053345315729	0.202083821461679	0.217828837127851	0.219876252911624	0.212672987667893	0.211542786578053	0.201205209659459	0.206420439026766	0.197608909616286	0.220833406256412	0.219392165363585	0.221241876207207	0.203820774349405
c-Met_pY1234_Y1235	MET	Y1235	a	0.484991757067449	0.432988415079606	0.460932437099676	0.451637572424064	0.43894625928077	0.447277759636573	0.463523486157667	0.466547008818141	0.452275632929709	0.423549120354026	0.459872379061491	0.472391769648231	0.444278648996326	0.488897528558594	0.459794514153782	0.469182334363234	0.469615798280068	0.495797706291909
c-Myc	MYC			0.792498110989062	0.860651811817612	0.651758451987691	1.23630093387633	0.988949334802649	0.632077506783997	0.76627695260711	0.786450648350908	1.24581674480747	0.91299567644687	0.797213211522678	0.812341265880786	1.11204057726437	0.821998976952145	0.781947790562842	0.788417656169354	0.801138877574354	1.37144510291155
cIAP	BIRC2			0.295857913118295	0.24561563955409	0.305355820188924	0.288510462825347	0.264968021443545	0.299989889110757	0.298534343305752	0.302425620675859	0.271897843611294	0.252817367006932	0.29309177022454	0.283328233036932	0.252911470363315	0.302718804511516	0.285207346379952	0.299151212841052	0.302574158092456	0.287869662777214
eEF2	EEF2			1.12683661544338	1.53643605567386	1.07521372993247	1.05196861872301	1.85605069361805	1.11153245693266	1.09175919239639	1.3640716791962	1.71067617751484	1.72469787059571	1.7734101305563	2.13765897794929	1.65130902491213	1.47346944451972	1.67450424611815	1.01695557342136	0.958855611659881	1.5707217982214
eEF2K	EEF2K			1.50604784335994	1.5638484283489	1.5746887351677	1.71462114743888	1.57088496719839	1.6143320898182	1.55114115038246	1.59054726294727	1.68896921317432	1.54613658011754	1.75166369628575	1.47779057280492	1.64937500341847	1.72350752953857	1.50531231484375	1.57431699249931	1.69314489760661	1.90526018049262
eIF4E	EIF4E			0.94886648731042	1.1046623997436	1.00720055617814	1.07869772267313	1.02746745676887	1.11926983260113	0.957438581738171	1.02364740071486	1.03625310004611	1.21894533268568	1.21034474682156	1.12134074094235	1.21704006005559	1.13264952848085	1.03767408673097	1.20354405703801	1.13376672558853	1.31471926843612
k-Ras	KRAS			0.266931087515384	0.233374912431171	0.253451221104682	0.25269837012923	0.235957798625535	0.265866079681303	0.255794868261349	0.255360564152688	0.246309727723825	0.249084096982561	0.238864382490544	0.255959048999527	0.230302853643271	0.233636425447596	0.245277716220388	0.260238152794853	0.238193171503766	0.247818484091498
mTOR	MTOR			1.48699518983732	1.15111005690415	1.59329553115748	1.53177970098706	1.43626880963918	1.60470991879177	1.677573571352	1.51705401827482	1.61112114278818	1.00697135243504	1.59951832957877	1.40815463763107	1.18916182621641	1.7456799627215	1.577258182647	1.67154642816613	1.61255057597859	0.866415678604385
mTOR_pS2448	MTOR	S2448	a	0.705838636148983	0.552211596164826	0.647480923006936	0.694777841071345	0.7128445194635	0.642809013992784	0.705010259065466	0.684031356076949	0.68493971679351	0.496288728540773	0.642784717598087	0.621795307989579	0.598334195652947	0.716062338582423	0.649026131118843	0.686130362670172	0.648555027837025	0.430245548048108
p21	CDKN1A			0.616619934423176	0.568135816766456	0.600506372084247	0.634032036116167	0.555514418157497	0.81637980065055	0.699925119810919	0.705308660124379	0.604336615076208	0.809463209738266	0.614352262230897	0.70936888423823	0.740546290126364	0.65163797600258	0.583161240640886	0.84183095035184	0.68170923530555	0.812756780115411
p27-Kip-1	CDKN1B			1.13608445317931	1.39798282084955	1.12746977056895	1.40615431116248	1.28131651219156	1.48192849040459	1.10443274857087	1.14241218393985	1.31886499805259	1.39304167433921	1.46416460088197	1.43314545314808	1.80087059522934	1.38791835915374	1.22668246443659	1.44844681542217	1.41058157832341	1.73980345705024
p27_pT157	CDKN1B	T157	i	0.576315316207018	0.606384201303755	0.550355348441038	0.533973376158112	0.614942108134002	0.533393377869987	0.533676942202863	0.56924032180217	0.586169918065168	0.59439405162915	0.550776548347694	0.590865579172814	0.640142192509098	0.560864178896075	0.573964275225966	0.583447820078277	0.553742984817648	0.623832962196677
p27_pT198	CDKN1B	T198	i	0.514200849787654	0.437615455089361	0.476635342968027	0.493262675289781	0.444870242262822	0.442330065251584	0.524920688573419	0.42644503472296	0.471037689058474	0.494839437864234	0.385940601894664	0.472801598214431	0.47637590586324	0.384339398019292	0.466129909507121	0.486574684962715	0.406910581028396	0.42267001751467
p38-MAPK	MAPK14			0.667967783094362	0.642645934449585	0.677145450718038	0.637902959641726	0.736648024171769	0.68222757513693	0.668424511250622	0.645800486571504	0.694871259797995	0.680928889078408	0.621224553269354	0.666566402200198	0.755858665818348	0.670088414269696	0.66514595358557	0.629570998575011	0.66083090870417	0.811337685487944
p38_pT180_Y182	MAPK11 MAPK12 MAPK13 MAPK14	T180|Y182 T183|Y185 T180|Y182 T180|Y182	a	0.164811336286516	0.20927568723449	0.200263746394464	0.150094856090668	0.196751557557452	0.180752307241361	0.17510355405421	0.191919410708771	0.191035728196722	0.190314376655805	0.201514198450293	0.198026998934972	0.232774735728275	0.198291955258925	0.184451652125181	0.141047431760917	0.186161661080156	0.19683913150185
p53	TP53			0.19223267066907	0.170300383651327	0.202973526127732	0.208584856178807	0.153150911214254	0.24011667154017	0.197091026075615	0.195140993296084	0.157386210924926	0.242006072447765	0.205035334466152	0.261217758968023	0.185639973596784	0.227646887672608	0.197225259013888	0.285007788356984	0.234039547313691	0.229487304467318
p70-S6K1	RPS6KB1			8.74661014656458	10.9114334378686	9.40272330913332	11.4387699961099	10.1483863838589	10.8983964368312	10.1948277107641	9.85267230089418	11.0998846702191	14.3449999837316	11.0352305741659	11.5588225630071	11.6115073787078	11.0324278896529	11.2903776036837	11.65518655197	10.8894368224595	15.0202905495097
p70-S6K_pT389	RPS6KB1	T389|T412	a	7.42160630150708	8.29232922068438	4.92483462796506	8.40941897640556	8.83221514785156	3.65266594760628	7.03899318074346	4.70153734677524	8.38457657395608	7.3791642177513	4.03712832967008	4.83826192487659	8.98257182139763	6.00947053382666	6.45903996722853	7.320427162033	3.33901916223643	10.017890359954
p90RSK_pT359_S363	RPS6KA1	T359|S363	a	0.677905801047944	0.669817223276144	0.719745096364348	0.611729511849476	0.661307751728417	0.61700350624644	0.590333386121614	0.637767754534256	0.634825499696132	0.629603459570088	0.666584783630537	0.675575926159989	0.692661509727445	0.697433459506299	0.657872860672249	0.653150851260412	0.709565428260559	0.67528939923128
